protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s53_n400,400,0.8066245000000001,835.271,2241,43.53970887819311,9.714241218566894,0.06841322101694096,0.0,3.181108510981191,1339.468595070336,2,1.9187761820370184,122.46042200097405,-33.45834417643259,20.55572509765625
s53_n500,500,0.7944019999999999,1222.71,1216,-2.473807818956349,5.286162757873535,0.48091512793120567,0.362,3.229064626025564,1198.7354950490085,2,3.7801478432433058,17.329254025942117,-15.623139247957472,24.526002883911133
s54_n300,300,0.795336,1077.37,652,-15.06729099617641,4.993839836120604,0.07392491134964368,0.0,3.484593741507976,1504.6570748853917,1,2.223049163349048,35.764636616380784,-61.556904471168075,18.212068557739258
s54_n400,400,0.79263125,990.815,1318,-32.652462606059366,4.693275260925293,0.34919244326749826,0.1475,3.8302689159878622,1279.2746424169907,1,3.691338924798805,39.61414874930421,-89.38719045498709,21.545839309692383
s54_n500,500,0.7924171999999999,1655.85,116,-2.5182610516171433,4.0500284194946286,0.5275211927380289,0.542,2.6275987886394265,1990.483185273152,5,5.336955531141548,0.7706642102823017,-2.3936646794977445,22.08966636657715
s55_n300,300,0.795057,518.916,1625,-13.80625951361408,4.999637413024902,0.39668471836035946,0.18666666666666668,3.702869195411026,2375.3562746027515,4,8.089199159949814,28.856158593975643,-47.09916717480507,18.142215728759766
s55_n400,400,0.7919177500000001,885.26,1082,-11.894790524111258,5.279910469055174,0.2082301871913505,0.0,3.982834359838328,3815.6356076710176,9,11.92192129566224,44.252263672884844,-54.1967828526176,21.212512969970703
s55_n500,500,0.8129970000000001,1183.73,1791,-31.979533776697572,4.765460777282715,0.34553399965126297,0.234,3.6929273597964123,1813.746809693001,4,3.8968270094764397,56.4196642562536,-90.9905716315346,21.777973175048828
s56_n300,300,0.823276,615.212,822,-22.261242641629337,4.8915864944458,0.14921805981733857,0.0,3.265433252580722,1458.1828202062711,3,2.7443410891668565,41.82757418056988,-77.76484766168988,19.09308624267578
s56_n400,400,0.76920175,500.174,1282,-11.370144354100056,4.826221656799316,0.2307971037625498,0.0,3.31271704272614,2229.8271223990923,5,9.214261673541648,27.94626422828566,-24.25719911775959,23.756866455078125
s56_n500,500,0.7997102,976.94,228,-43.20880659230145,4.517756462097168,0.40131680635928196,0.204,3.5232729195228494,1536.7821273511709,2,2.8897906125210007,60.892554738580124,-121.81298014221875,23.633272171020508
s57_n300,300,0.8107806666666668,605.261,622,-8.073261313337717,5.507777976989746,0.12977205617261725,0.0,3.458633722362354,747.4405477849788,0,1.4827094128014033,51.21455638812628,-47.27298644436648,18.085115432739258
s57_n400,400,0.780843,763.806,1,8.528752908426767,9.684585762023925,0.4330893544890394,0.24,3.7995676697041834,2007.514077862394,8,6.127825771428561,45.392387125719836,-19.501144340304663,19.130327224731445
s57_n500,500,0.7936086,1357.3,438,40.440012101116686,9.823450660705568,0.18948685891419678,0.0,2.985179226559234,1752.736618108815,1,2.219648314889707,107.87153203232218,-23.663844797999023,21.916967391967773
