global_step,train/loss_step,_runtime,wandb_id
1069,1.6471408605575562,4928.119308128,d1k1587u
1070,1.7160444259643555,4981.159091059,d1k1587u
1071,1.5341901779174805,5006.740353884,d1k1587u
1072,1.540753722190857,5032.952095471,d1k1587u
1073,1.6368649005889893,5058.489175117,d1k1587u
1074,1.6193903684616089,5084.736903427,d1k1587u
1075,1.299996256828308,5110.260997633,d1k1587u
1076,1.8627135753631592,5137.394101262,d1k1587u
1077,1.4574768543243408,5163.189564316,d1k1587u
1078,1.6977460384368896,5188.270575891,d1k1587u
1079,1.3447870016098022,5213.806356959,d1k1587u
1080,1.54848051071167,5238.466070038,d1k1587u
1081,2.0503556728363037,5263.992303216,d1k1587u
1082,1.5460851192474365,5289.529066834,d1k1587u
1083,1.4595460891723633,5314.406063886,d1k1587u
1084,1.3304898738861084,5339.016844049,d1k1587u
1085,1.331431269645691,5365.235028031,d1k1587u
1086,1.4225516319274902,5390.80884721,d1k1587u
1087,1.7939021587371826,5416.556058567,d1k1587u
1088,1.6527009010314941,5442.098546052,d1k1587u
1089,1.3224202394485474,5466.981339267,d1k1587u
1090,2.0902183055877686,5492.730744594,d1k1587u
1091,1.534902572631836,5518.720746249,d1k1587u
1092,1.2571539878845215,5543.845463735,d1k1587u
1093,1.275057315826416,5568.675282844,d1k1587u
1094,1.3269155025482178,5594.647123124,d1k1587u
1095,1.6437902450561523,5619.307430172,d1k1587u
1096,1.449197769165039,5644.142380008,d1k1587u
1097,1.3332717418670654,5670.581491003,d1k1587u
1098,1.2155245542526245,5695.704107026,d1k1587u
1099,1.6274621486663818,5722.585702335,d1k1587u
1100,1.770237684249878,5748.351145461,d1k1587u
1101,1.2728191614151,5773.239144407,d1k1587u
1102,1.2752814292907715,5797.836963337,d1k1587u
1103,1.603233814239502,5823.360568444,d1k1587u
1104,1.2716693878173828,5848.022174142,d1k1587u
1105,1.5991142988204956,5872.857489289,d1k1587u
1106,1.4104408025741577,5898.848128282,d1k1587u
1107,1.247222661972046,5924.415437165,d1k1587u
1108,1.3663853406906128,5950.150117728,d1k1587u
1109,1.403477668762207,5974.712483792,d1k1587u
1110,1.8638901710510254,5979.442743486,d1k1587u
1111,1.157118797302246,6005.254932913,d1k1587u
1112,1.4045228958129883,6030.32592472,d1k1587u
1113,1.5715482234954834,6054.475776911,d1k1587u
1114,1.4605586528778076,6079.157737347,d1k1587u
1115,1.360382318496704,6104.456865994,d1k1587u
1116,1.3619358539581299,6129.064433241,d1k1587u
1117,1.5727556943893433,6155.328962147,d1k1587u
1118,1.5014160871505737,6180.179365176,d1k1587u
1119,1.773925542831421,6205.242697331,d1k1587u
1120,1.204604983329773,6230.817656291,d1k1587u
1121,1.7567358016967773,6256.120890518,d1k1587u
1122,1.529775619506836,6282.323824278,d1k1587u
1123,1.854331374168396,6308.591120661,d1k1587u
1124,1.8912147283554077,6333.440367743,d1k1587u
1125,1.442922830581665,6358.047659247,d1k1587u
1126,1.4154107570648193,6382.492878383,d1k1587u
1127,1.486227035522461,6408.707428149,d1k1587u
1128,1.4402917623519897,6433.768652906,d1k1587u
1129,2.082038640975952,6458.444181877,d1k1587u
1130,1.263376235961914,6483.056074147,d1k1587u
1131,1.4129079580307007,6507.20062434,d1k1587u
1132,2.070608139038086,6533.236534646,d1k1587u
1133,1.405297040939331,6793.628900107,d1k1587u
1134,1.4659981727600098,6818.69460457,d1k1587u
1135,1.2824913263320923,6843.611497696,d1k1587u
1136,1.4707937240600586,6868.920723313,d1k1587u
1137,1.2123379707336426,6894.207592302,d1k1587u
1138,1.565943717956543,6920.029686535,d1k1587u
1139,1.754348635673523,6943.276580364,d1k1587u
1140,1.3701786994934082,6968.338959469,d1k1587u
1141,1.4085335731506348,6993.017743656,d1k1587u
1142,1.2696523666381836,7018.542650262,d1k1587u
1143,1.4523342847824097,7043.140631741,d1k1587u
1144,1.3560746908187866,7070.094506844,d1k1587u
1145,1.356148600578308,7095.844769384,d1k1587u
1146,1.164339303970337,7121.360981912,d1k1587u
1147,1.3420805931091309,7147.621420395,d1k1587u
1148,2.057767391204834,7172.00273009,d1k1587u
1149,1.1294751167297363,7197.984099752,d1k1587u
1150,1.4690169095993042,7223.352012666,d1k1587u
1151,1.6038336753845215,7249.554310614,d1k1587u
1152,1.365272879600525,7275.529650658,d1k1587u
1153,1.5656163692474365,7301.345295172,d1k1587u
1154,1.447291374206543,7325.946585284,d1k1587u
1155,1.658110499382019,7350.998631819,d1k1587u
1156,1.308313012123108,7376.595246475,d1k1587u
1157,1.5076459646224976,7401.431215791,d1k1587u
1158,1.732894778251648,7426.489124806,d1k1587u
1159,1.4206089973449707,7451.856113029,d1k1587u
1160,1.3223390579223633,7478.057474086,d1k1587u
1161,1.6136360168457031,7503.796463484,d1k1587u
1162,1.3385252952575684,7528.934008179,d1k1587u
1163,1.6815099716186523,7553.540510657,d1k1587u
1164,1.5314455032348633,7578.600141139,d1k1587u
1165,1.1781033277511597,7603.510442793,d1k1587u
1166,1.1965808868408203,7628.576043289,d1k1587u
1167,1.4682180881500244,7654.081954283,d1k1587u
1168,1.535886287689209,7680.131941321,d1k1587u
1169,1.3928884267807007,7704.744185918,d1k1587u
1170,1.499845266342163,7729.80492815,d1k1587u
1171,1.3514325618743896,7754.033636238,d1k1587u
1172,1.559025526046753,7779.551061782,d1k1587u
1173,1.700585126876831,7804.146810973,d1k1587u
1174,1.504885196685791,7829.287068746,d1k1587u
1175,1.2271403074264526,7855.040094116,d1k1587u
1176,1.5456370115280151,7880.547907417,d1k1587u
1177,1.4018882513046265,7906.816803592,d1k1587u
1178,1.5968865156173706,7930.977571135,d1k1587u
1179,1.4482882022857666,7956.715865573,d1k1587u
1180,1.2765153646469116,7982.311541996,d1k1587u
1181,1.6428725719451904,8007.619121663,d1k1587u
1182,1.4340547323226929,8034.494532198,d1k1587u
1183,1.2946207523345947,8060.088089479,d1k1587u
1184,1.4932928085327148,8085.166382518,d1k1587u
1185,1.186129093170166,8110.67528389,d1k1587u
1186,1.3518375158309937,8136.499434996,d1k1587u
1187,1.4226607084274292,8162.033349687,d1k1587u
1188,1.6962809562683105,8187.314910084,d1k1587u
1189,1.6222400665283203,8212.215763909,d1k1587u
1190,1.421947717666626,8237.975362102,d1k1587u
1191,1.5261448621749878,8262.108596593,d1k1587u
1192,2.1098320484161377,8288.380739617,d1k1587u
1193,1.401285171508789,8312.536321461,d1k1587u
1194,1.5281200408935547,8336.909055601,d1k1587u
1195,1.6200785636901855,8361.588099074,d1k1587u
1196,1.4165071249008179,8416.006609717,d1k1587u
1197,1.6352880001068115,8440.607058783,d1k1587u
1198,1.9355473518371582,8467.096421427,d1k1587u
1199,1.3734509944915771,8492.402080436,d1k1587u
1200,1.3835978507995605,8517.002043883,d1k1587u
1201,1.3547494411468506,8542.362660634,d1k1587u
1202,1.4464144706726074,8568.35999543,d1k1587u
1203,1.398151159286499,8594.101825076,d1k1587u
1204,2.0619378089904785,8619.226956775,d1k1587u
1205,1.3707695007324219,8644.318008664,d1k1587u
1206,1.8257420063018799,8670.962752403,d1k1587u
1207,1.6116108894348145,8696.76525381,d1k1587u
1208,1.4316596984863281,8721.604969833,d1k1587u
1209,1.5565803050994873,8747.32974745,d1k1587u
1210,1.527647852897644,8772.378062045,d1k1587u
1211,1.8897452354431152,8777.341352698,d1k1587u
1212,1.3726437091827393,8807.369742334,d1k1587u
1213,1.4341872930526733,8832.088436033,d1k1587u
1214,1.5429795980453491,8856.801343351,d1k1587u
1215,1.6228573322296143,8883.116264562,d1k1587u
1216,1.3727667331695557,8907.963821862,d1k1587u
1217,1.3124639987945557,8932.811922381,d1k1587u
1218,1.3812469244003296,8958.216235521,d1k1587u
1219,1.5165753364562988,8982.150164745,d1k1587u
1220,1.8433396816253662,9008.598356935,d1k1587u
1221,1.595149040222168,9034.230198704,d1k1587u
1222,1.690369963645935,9059.532609109,d1k1587u
1223,1.1674659252166748,9086.430699379,d1k1587u
1224,1.4105952978134155,9110.472735077,d1k1587u
1225,1.7523374557495117,9135.32298564,d1k1587u
1226,1.569703459739685,9161.083704983,d1k1587u
1227,1.2606611251831055,9186.488070258,d1k1587u
1228,1.3593080043792725,9211.573466114,d1k1587u
1229,1.2845057249069214,9237.792088056,d1k1587u
1230,1.3864915370941162,9262.970789387,d1k1587u
1231,1.3750122785568237,9288.723365458,d1k1587u
1232,1.5569641590118408,9313.339382026,d1k1587u
1233,1.1411113739013672,9338.745611656,d1k1587u
1234,1.8495486974716187,9363.365311824,d1k1587u
1235,1.1922156810760498,9388.892095169,d1k1587u
1236,1.6555155515670776,9414.292972617,d1k1587u
1237,1.4040635824203491,9439.139477538,d1k1587u
1238,1.3731778860092163,9464.897623453,d1k1587u
1239,1.5395206212997437,9490.070631356,d1k1587u
1240,1.3154070377349854,9515.819072201,d1k1587u
1241,1.3609108924865723,9540.214460147,d1k1587u
1242,1.1252554655075073,9565.61346568,d1k1587u
1243,1.3324618339538574,9590.45882035,d1k1587u
1244,1.3709275722503662,9615.988485738,d1k1587u
1245,1.3594541549682617,9640.489893767,d1k1587u
1246,2.1106350421905518,9666.017818968,d1k1587u
1247,1.5331194400787354,9691.324732301,d1k1587u
1248,1.9326863288879395,9717.416879538,d1k1587u
1249,1.326909065246582,9742.724157748,d1k1587u
1250,1.2566397190093994,9767.813252473,d1k1587u
1251,1.3009538650512695,9793.898300666,d1k1587u
1252,1.3553727865219116,9818.520019913,d1k1587u
1253,1.903639793395996,9844.280273435,d1k1587u
1254,1.3995641469955444,9869.917831253,d1k1587u
1255,1.4012144804000854,9894.995894467,d1k1587u
1256,1.280027151107788,9921.452990004,d1k1587u
1257,1.2596508264541626,9945.949953002,d1k1587u
1258,1.2434272766113281,9970.566385544,d1k1587u
1259,1.6714198589324951,10026.890124291,d1k1587u
1260,1.4086936712265015,10051.607641417,d1k1587u
1261,1.2648828029632568,10077.594166491,d1k1587u
1262,1.1352729797363281,10102.669757196,d1k1587u
1263,1.5327062606811523,10128.314166563,d1k1587u
1264,1.395655632019043,10154.295305381,d1k1587u
1265,1.3846545219421387,10178.457427488,d1k1587u
1266,1.456221342086792,10204.53759888,d1k1587u
1267,1.22443687915802,10229.383410504,d1k1587u
1268,1.2735731601715088,10254.225331415,d1k1587u
1269,1.6359262466430664,10279.629973527,d1k1587u
1270,1.8743480443954468,10304.257163922,d1k1587u
1271,1.146056890487671,10329.33619338,d1k1587u
1272,1.2787671089172363,10354.056550758,d1k1587u
1273,1.3233929872512817,10379.590282939,d1k1587u
1274,1.270949125289917,10405.346869513,d1k1587u
1275,1.1689963340759277,10431.884931488,d1k1587u
1276,1.552734375,10457.171449689,d1k1587u
1277,1.4742870330810547,10483.381514989,d1k1587u
1278,1.2732579708099365,10509.472591174,d1k1587u
1279,1.4951343536376953,10534.30999728,d1k1587u
1280,1.249924659729004,10559.833922932,d1k1587u
1281,1.6174358129501343,10584.998584589,d1k1587u
1282,1.7289656400680542,10610.760524723,d1k1587u
1283,1.0463671684265137,10635.830947993,d1k1587u
1284,1.4570691585540771,10661.233131973,d1k1587u
1285,1.3222401142120361,10686.754193676,d1k1587u
1286,2.1356046199798584,10711.612456052,d1k1587u
1287,1.5074222087860107,10737.005444995,d1k1587u
1288,1.3363196849822998,10761.628770768,d1k1587u
1289,1.4983911514282227,10786.945126065,d1k1587u
1290,1.7003353834152222,10813.029945589,d1k1587u
1291,1.357508659362793,10838.336433047,d1k1587u
1292,1.2125920057296753,10863.205660509,d1k1587u
1293,1.59916353225708,10888.824938892,d1k1587u
1294,1.1974104642868042,10913.218615861,d1k1587u
1295,1.4543797969818115,10938.777860322,d1k1587u
1296,1.2985763549804688,10963.263983045,d1k1587u
1297,1.341414451599121,10989.486384665,d1k1587u
1298,1.4172465801239014,11014.365539932,d1k1587u
1299,1.3089808225631714,11038.393127193,d1k1587u
1300,1.4940943717956543,11064.616449977,d1k1587u
1301,1.6900032758712769,11090.396215268,d1k1587u
1302,1.9671833515167236,11116.265922664,d1k1587u
1303,1.3973941802978516,11141.802584144,d1k1587u
1304,1.5874812602996826,11168.263745887,d1k1587u
1305,1.6720964908599854,11193.885361306,d1k1587u
1306,1.3417304754257202,11218.26911906,d1k1587u
1307,1.395319938659668,11243.594696515,d1k1587u
1308,1.4337434768676758,11267.854611336,d1k1587u
1309,1.2880628108978271,11293.149869104,d1k1587u
1310,1.4154481887817383,11318.246707522,d1k1587u
1311,1.4117980003356934,11342.659792279,d1k1587u
1312,1.4236226081848145,11347.158478212,d1k1587u
1313,1.3450654745101929,11374.033887958,d1k1587u
1314,1.3424873352050781,11399.14377251,d1k1587u
1315,1.430280089378357,11424.490318678,d1k1587u
1316,1.4130557775497437,11449.794790688,d1k1587u
1317,1.3916014432907104,11475.378424907,d1k1587u
1318,1.849496841430664,11500.502390834,d1k1587u
1319,1.580837607383728,11526.248604762,d1k1587u
1320,1.1172356605529785,11553.426159951,d1k1587u
1321,1.5999631881713867,11577.866553461,d1k1587u
1322,2.1359262466430664,11604.299791386,d1k1587u
1323,1.572379469871521,11656.923455376,d1k1587u
1324,1.777409553527832,11682.260990529,d1k1587u
1325,1.4179160594940186,11706.63562293,d1k1587u
1326,1.4597997665405273,11731.748413729,d1k1587u
1327,1.3737592697143555,11757.769876094,d1k1587u
1328,1.3615955114364624,11782.583337662,d1k1587u
1329,1.4444140195846558,11807.698301417,d1k1587u
1330,1.761361002922058,11831.886581603,d1k1587u
1331,1.8190149068832397,11857.393159052,d1k1587u
1332,1.6657613515853882,11883.186926289,d1k1587u
1333,1.4388560056686401,11908.284409824,d1k1587u
1334,1.3411891460418701,11933.10303301,d1k1587u
1335,1.520593523979187,11958.893677287,d1k1587u
1336,1.2623893022537231,11985.136483251,d1k1587u
1337,1.2224966287612915,12011.790853828,d1k1587u
1338,1.2943453788757324,12035.534642684,d1k1587u
1339,1.1268541812896729,12059.736190195,d1k1587u
1340,1.2382649183273315,12084.797999146,d1k1587u
1341,1.1995103359222412,12110.157453489,d1k1587u
1342,1.3661792278289795,12134.589271446,d1k1587u
1343,1.4019076824188232,12159.430050225,d1k1587u
1344,1.5202672481536865,12183.186251917,d1k1587u
1345,1.2356266975402832,12208.298300272,d1k1587u
1346,1.289811372756958,12232.44169623,d1k1587u
1347,1.3124550580978394,12257.790592977,d1k1587u
1348,1.7243837118148804,12283.138113003,d1k1587u
1349,1.1733840703964233,12308.883785427,d1k1587u
1350,1.3246766328811646,12333.769185426,d1k1587u
1351,1.032280445098877,12358.894934274,d1k1587u
1352,1.5184768438339233,12383.489413039,d1k1587u
1353,1.7699213027954102,12409.069236115,d1k1587u
1354,1.5073390007019043,12433.718199664,d1k1587u
1355,1.9384311437606812,12458.562370727,d1k1587u
1356,1.1850600242614746,12483.904556985,d1k1587u
1357,1.6304922103881836,12509.483046053,d1k1587u
1358,1.85117506980896,12534.531971437,d1k1587u
1359,1.1172083616256714,12559.872466057,d1k1587u
1360,1.6821544170379639,12584.992317411,d1k1587u
1361,1.4835054874420166,12610.054163021,d1k1587u
1362,1.6013076305389404,12636.762616335,d1k1587u
1363,1.4779422283172607,12662.112849857,d1k1587u
1364,1.398404836654663,12687.403138271,d1k1587u
1365,1.5713756084442139,12712.277699153,d1k1587u
1366,1.1973655223846436,12737.841085704,d1k1587u
1367,1.1905994415283203,12764.392369864,d1k1587u
1368,1.4411656856536865,12789.735413764,d1k1587u
1369,1.6673059463500977,12814.620448311,d1k1587u
1370,1.5287127494812012,12839.007023311,d1k1587u
1371,1.6228317022323608,12862.752075609,d1k1587u
1372,1.2364203929901123,12890.146673082,d1k1587u
1373,1.483242392539978,12916.339791904,d1k1587u
1374,2.073729991912842,12941.677161666,d1k1587u
1375,1.452459692955017,12966.799527959,d1k1587u
1376,1.397369384765625,12992.315776262,d1k1587u
1377,1.3396861553192139,13017.417153009,d1k1587u
1378,1.7673133611679077,13042.301197645,d1k1587u
1379,1.4875266551971436,13068.956171555,d1k1587u
1380,1.9724644422531128,13094.065439252,d1k1587u
1381,1.500612497329712,13120.087770903,d1k1587u
1382,1.4255508184432983,13145.378828653,d1k1587u
1383,1.2865417003631592,13171.396936689,d1k1587u
1384,1.791638731956482,13197.654895385,d1k1587u
1385,1.167853832244873,13263.397631085,d1k1587u
1386,1.3573907613754272,13288.735677451,d1k1587u
1387,1.414626955986023,13314.085795487,d1k1587u
1388,1.1889415979385376,13340.059372547,d1k1587u
1389,1.1997348070144653,13366.764234354,d1k1587u
1390,1.4319742918014526,13391.6542874,d1k1587u
1391,1.511770248413086,13416.25459347,d1k1587u
1392,1.7533302307128906,13440.899807631,d1k1587u
1393,1.7031707763671875,13466.923609725,d1k1587u
1394,1.6137104034423828,13491.968147178,d1k1587u
1395,1.8377918004989624,13516.838603405,d1k1587u
1396,1.4879764318466187,13541.028577267,d1k1587u
1397,1.5673249959945679,13566.082553905,d1k1587u
1398,1.4953324794769287,13591.638858338,d1k1587u
1399,1.4518007040023804,13615.608273262,d1k1587u
1400,1.3497918844223022,13640.655480899,d1k1587u
1401,1.6413822174072266,13666.874355191,d1k1587u
1402,1.2478208541870117,13692.21615764,d1k1587u
1403,1.714992880821228,13718.176458408,d1k1587u
1404,1.465824842453003,13743.029499445,d1k1587u
1405,1.3853232860565186,13767.459290269,d1k1587u
1406,1.3927607536315918,13793.207384475,d1k1587u
1407,1.4226411581039429,13818.076070016,d1k1587u
1408,1.9630556106567383,13843.644425268,d1k1587u
1409,1.4171727895736694,13868.936899241,d1k1587u
1410,1.2954472303390503,13894.481019385,d1k1587u
1411,1.1080212593078613,13919.99473548,d1k1587u
1412,1.3732423782348633,13945.88510111,d1k1587u
1413,1.6312068700790405,13950.161866344,d1k1587u
1414,1.3794844150543213,13976.352536246,d1k1587u
1415,1.2449328899383545,14001.394877958,d1k1587u
1416,1.494189739227295,14027.347476712,d1k1587u
1417,1.4447269439697266,14052.501046562,d1k1587u
1418,1.4193086624145508,14077.771776353,d1k1587u
1419,1.2022048234939575,14103.266238663,d1k1587u
1420,1.5339794158935547,14128.653223413,d1k1587u
1421,1.5023159980773926,14153.482098849,d1k1587u
1422,1.5812371969223022,14179.008243437,d1k1587u
1423,1.4163119792938232,14205.301085298,d1k1587u
1424,1.172447919845581,14229.665221614,d1k1587u
1425,1.4705461263656616,14254.028603924,d1k1587u
1426,1.5878032445907593,14280.083784453,d1k1587u
1427,1.5452731847763062,14304.452462531,d1k1587u
1428,1.7087831497192383,14329.958966506,d1k1587u
1429,1.4327037334442139,14354.892304856,d1k1587u
1430,1.3945493698120117,14381.086216945,d1k1587u
1431,1.5396555662155151,14406.597069362,d1k1587u
1432,1.5214719772338867,14430.613462195,d1k1587u
1433,1.4075124263763428,14454.758293332,d1k1587u
1434,1.8443716764450073,14480.27607967,d1k1587u
1435,1.4340119361877441,14505.422941313,d1k1587u
1436,1.4726604223251343,14530.470446514,d1k1587u
1437,1.250388741493225,14555.297369364,d1k1587u
1438,1.3570588827133179,14581.355619094,d1k1587u
1439,1.625795841217041,14606.404216367,d1k1587u
1440,1.7149937152862549,14633.045163812,d1k1587u
1441,1.4305691719055176,14658.420849169,d1k1587u
1442,1.2576119899749756,14684.606673549,d1k1587u
1443,1.6976933479309082,14709.655816195,d1k1587u
1444,1.3187143802642822,14734.812451233,d1k1587u
1445,1.3554023504257202,14761.224205391,d1k1587u
1446,1.623664379119873,14786.721225094,d1k1587u
1447,1.345199465751648,14812.550655928,d1k1587u
1448,1.6036137342453003,14865.465288814,d1k1587u
1449,1.4115610122680664,14890.507615279,d1k1587u
1450,1.3027441501617432,14914.731957359,d1k1587u
1451,1.0763522386550903,14940.458994153,d1k1587u
1452,1.4455198049545288,14966.636903556,d1k1587u
1453,1.0481399297714233,14992.004602114,d1k1587u
1454,1.4224822521209717,15016.598381103,d1k1587u
1455,1.8112186193466187,15041.872959472,d1k1587u
1456,1.1084494590759277,15067.697886956,d1k1587u
1457,1.549936056137085,15092.056926439,d1k1587u
1458,1.3346009254455566,15116.646174426,d1k1587u
1459,1.3532676696777344,15143.149632713,d1k1587u
1460,1.3987784385681152,15167.7231878,d1k1587u
1461,1.3400869369506836,15192.76048367,d1k1587u
1462,1.0521107912063599,15217.21975222,d1k1587u
1463,1.3404515981674194,15242.261922231,d1k1587u
1464,1.5347175598144531,15268.207706889,d1k1587u
1465,1.4407470226287842,15293.336867518,d1k1587u
1466,1.3079252243041992,15318.837940061,d1k1587u
1467,1.276121735572815,15343.662115833,d1k1587u
1468,1.2317333221435547,15369.482658009,d1k1587u
1469,1.571478247642517,15395.212043075,d1k1587u
1470,1.3891257047653198,15420.017631822,d1k1587u
1471,1.3127269744873047,15444.931470099,d1k1587u
1472,1.2925693988800049,15470.194316651,d1k1587u
1473,1.3900783061981201,15496.606144795,d1k1587u
1474,1.3663676977157593,15521.063418603,d1k1587u
1475,1.707636833190918,15546.331981013,d1k1587u
1476,1.5313220024108887,15571.14369354,d1k1587u
1477,1.3334569931030273,15596.965068099,d1k1587u
1478,1.349257230758667,15621.548455526,d1k1587u
1479,1.2341444492340088,15646.36731409,d1k1587u
1480,1.4368847608566284,15671.28527719,d1k1587u
1481,1.6701740026474,15697.239472581,d1k1587u
1482,1.5369794368743896,15721.82616361,d1k1587u
1483,1.698418378829956,15747.653764266,d1k1587u
1484,1.6366758346557617,15773.378301956,d1k1587u
1485,1.2106640338897705,15797.274083905,d1k1587u
1486,1.2697525024414062,15821.728762031,d1k1587u
1487,1.2108885049819946,15847.226884,d1k1587u
1488,1.155505895614624,15872.945168132,d1k1587u
1489,1.3965740203857422,15899.459989777,d1k1587u
1490,1.2268648147583008,15925.41046073,d1k1587u
1491,1.7154382467269897,15950.903470377,d1k1587u
1492,1.5264248847961426,15977.173879139,d1k1587u
1493,1.2771782875061035,16003.342009059,d1k1587u
1494,1.8239126205444336,16061.102827374,d1k1587u
1495,1.3014717102050781,16086.743319654,d1k1587u
1496,1.6788091659545898,16111.327269021,d1k1587u
1497,1.2941590547561646,16136.367109931,d1k1587u
1498,1.4512786865234375,16161.513978039,d1k1587u
1499,1.277878761291504,16317.202261589,d1k1587u
1500,1.7570457458496094,16342.268007264,d1k1587u
1501,1.2398512363433838,16367.871542438,d1k1587u
1502,1.4543864727020264,16392.464206639,d1k1587u
1503,1.5796258449554443,16417.288736383,d1k1587u
1504,1.7276562452316284,16443.340987648,d1k1587u
1505,1.1811792850494385,16467.471143409,d1k1587u
1506,1.3229691982269287,16492.744387989,d1k1587u
1507,1.6426496505737305,16518.116868549,d1k1587u
1508,1.2525627613067627,16544.06719306,d1k1587u
1509,1.3179811239242554,16568.646510852,d1k1587u
1510,1.4394824504852295,16594.011829765,d1k1587u
1511,1.3009839057922363,16654.68794266,d1k1587u
1512,1.1505969762802124,16679.039862619,d1k1587u
1513,1.4342315196990967,16703.787554466,d1k1587u
1514,1.5578968524932861,16708.285022846,d1k1587u
1515,1.4657096862792969,16734.14030452,d1k1587u
1516,1.2136386632919312,16759.498198365,d1k1587u
1517,1.3842589855194092,16784.992298814,d1k1587u
1518,1.3661155700683594,16810.943241445,d1k1587u
1519,1.5297119617462158,16836.074630973,d1k1587u
1520,1.5959690809249878,16861.110613901,d1k1587u
1521,1.3210119009017944,16886.598884498,d1k1587u
1522,2.0529990196228027,16912.657290591,d1k1587u
1523,1.21507728099823,16938.386004746,d1k1587u
1524,1.5343427658081055,16963.87729685,d1k1587u
1525,1.7705059051513672,16989.46063949,d1k1587u
1526,1.201143741607666,17014.734740759,d1k1587u
1527,1.327061414718628,17039.999090794,d1k1587u
1528,1.1076570749282837,17066.270691472,d1k1587u
1529,1.2555413246154785,17092.904803671,d1k1587u
1530,1.5981907844543457,17118.393402317,d1k1587u
1531,1.2245690822601318,17144.662382276,d1k1587u
1532,1.715463638305664,17169.020957768,d1k1587u
1533,2.12111234664917,17193.380568639,d1k1587u
1534,1.4093284606933594,17218.961466925,d1k1587u
1535,1.3857601881027222,17243.545245781,d1k1587u
1536,1.6046336889266968,17268.130085186,d1k1587u
1537,1.3751580715179443,17293.050733339,d1k1587u
1538,1.6021064519882202,17317.861676723,d1k1587u
1539,1.5913572311401367,17345.407374984,d1k1587u
1540,1.9177072048187256,17370.091303072,d1k1587u
1541,1.2311112880706787,17395.811040415,d1k1587u
1542,1.2170109748840332,17420.838929547,d1k1587u
1543,1.6600265502929688,17445.975671537,d1k1587u
1544,1.5416526794433594,17471.01685286,d1k1587u
1545,1.4008402824401855,17496.285778703,d1k1587u
1546,1.610796332359314,17520.975173991,d1k1587u
1547,1.327391266822815,17546.698805307,d1k1587u
1548,1.45908522605896,17571.959990891,d1k1587u
1549,1.278133749961853,17597.095489175,d1k1587u
1550,1.2482322454452515,17623.048315255,d1k1587u
1551,1.370321273803711,17647.862961021,d1k1587u
1552,1.4237922430038452,17673.230708912,d1k1587u
1553,1.6412423849105835,17698.948188219,d1k1587u
1554,1.281054973602295,17724.89403994,d1k1587u
1555,1.6078895330429077,17749.334918363,d1k1587u
1556,1.5142145156860352,17774.601615785,d1k1587u
1557,1.3665813207626343,17800.10288008,d1k1587u
1558,1.6039648056030273,17825.461959541,d1k1587u
1559,1.470781683921814,17851.413411706,d1k1587u
1560,1.1664175987243652,17877.588350454,d1k1587u
1561,1.2426815032958984,17903.179566971,d1k1587u
1562,1.161414623260498,17928.905169905,d1k1587u
1563,1.5330886840820312,17953.940168672,d1k1587u
1564,1.3841712474822998,17979.306972007,d1k1587u
1565,1.3334039449691772,18005.031407905,d1k1587u
1566,1.4507339000701904,18030.523945047,d1k1587u
1567,1.2473118305206299,18055.659680167,d1k1587u
1568,1.0657693147659302,18081.383226612,d1k1587u
1569,1.5437711477279663,18107.561805364,d1k1587u
1570,1.7014135122299194,18131.78785614,d1k1587u
1571,1.410487174987793,18157.521337089,d1k1587u
1572,1.3131792545318604,18183.693576315,d1k1587u
1573,1.436606764793396,18209.279551017,d1k1587u
1574,1.1261284351348877,18265.59712933,d1k1587u
1575,1.5378340482711792,18291.095874742,d1k1587u
1576,1.378551959991455,18317.369132031,d1k1587u
1577,1.4790308475494385,18342.404628307,d1k1587u
1578,1.1316518783569336,18367.204735193,d1k1587u
1579,1.365208625793457,18393.471246349,d1k1587u
1580,1.3781203031539917,18419.859389528,d1k1587u
1581,1.3670854568481445,18445.991565521,d1k1587u
1582,1.5984233617782593,18472.487225017,d1k1587u
1583,1.3210200071334839,18497.524069748,d1k1587u
1584,1.591806411743164,18522.786206467,d1k1587u
1585,1.3256580829620361,18548.360840701,d1k1587u
1586,1.522958517074585,18572.948490463,d1k1587u
1587,1.7036352157592773,18598.913217003,d1k1587u
1588,1.1735148429870605,18624.72151817,d1k1587u
1589,1.4322326183319092,18650.442101195,d1k1587u
1590,1.6533883810043335,18677.318146915,d1k1587u
1591,1.5059549808502197,18702.660407741,d1k1587u
1592,1.2055132389068604,18728.617790849,d1k1587u
1593,1.4960534572601318,18754.115396964,d1k1587u
1594,1.4842844009399414,18779.703004221,d1k1587u
1595,1.4212284088134766,18805.420032691,d1k1587u
1596,1.3460410833358765,18830.016442831,d1k1587u
1597,1.2020453214645386,18856.053799801,d1k1587u
1598,1.4813363552093506,18880.863570527,d1k1587u
1599,1.556744933128357,18907.058746862,d1k1587u
1600,1.6113684177398682,18931.729783973,d1k1587u
1601,1.6738284826278687,18956.318754322,d1k1587u
1602,1.32915198802948,18980.462937118,d1k1587u
1603,1.3985614776611328,19006.731421357,d1k1587u
1604,1.4567325115203857,19032.681285929,d1k1587u
1605,1.7758805751800537,19058.429984082,d1k1587u
1606,1.4347364902496338,19083.544332758,d1k1587u
1607,1.4921501874923706,19108.809942844,d1k1587u
1608,1.3669593334197998,19134.549569695,d1k1587u
1609,1.3623113632202148,19159.668354928,d1k1587u
1610,1.2285370826721191,19184.933315068,d1k1587u
